Long/Short	Symbol	Shares	Entry Signal	Entry Bar	Entry Date	Entry Price	Exit Signal	Exit Bar	Exit Date	Exit Price	% Change	Net Profit	Bars Held	Profit/Bar	Cum Profit	MAE	MAE %	MFE	MFE %
Длинная	RTS_M1_2008_2015	2	Long pos 2	9160	07.11.2008 16:15	78170	close2 by sl	9161	07.11.2008 16:30	77155	-1,3	-2030	1	-2030	107235,014	-1015	-1,30%	525	0,67%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9177	07.11.2008 20:30	77800	close1 by tp	9179	07.11.2008 21:00	79000	1,54	1200	2	600	108435,014	-175	-0,22%	1200	1,54%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9177	07.11.2008 20:30	77800	Close by trail	9187	07.11.2008 23:00	79086,018	1,65	2572,036	10	257,2036	111007,05	-175	-0,22%	4410	5,67%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9182	07.11.2008 21:45	78980	close1 by sl	9183	07.11.2008 22:00	79955	-1,23	-975	1	-975	110032,05	-975	-1,23%	30	0,04%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9182	07.11.2008 21:45	78980	close2 by sl	9183	07.11.2008 22:00	79955	-1,23	-1950	1	-1950	108082,05	-975	-1,23%	30	0,04%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9211	10.11.2008 15:30	85150	close1 by sl	9218	10.11.2008 17:15	84050	-1,29	-1100	7	-157,14286	106982,05	-1100	-1,29%	2050	2,41%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9211	10.11.2008 15:30	85150	close2 by sl	9218	10.11.2008 17:15	84050	-1,29	-2200	7	-314,28571	104782,05	-1100	-1,29%	2050	2,41%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9320	12.11.2008 16:00	62790	close1 by sl	9321	12.11.2008 16:15	61795	-1,58	-995	1	-995	103787,05	-995	-1,58%	655	1,04%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9320	12.11.2008 16:00	62790	close2 by sl	9321	12.11.2008 16:15	61795	-1,58	-1990	1	-1990	101797,05	-995	-1,58%	655	1,04%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9396	13.11.2008 21:30	60385	close1 by tp	9397	13.11.2008 21:45	62725	3,88	2340	1	2340	104137,05	-235	-0,39%	2340	3,88%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9396	13.11.2008 21:30	60385	Close by trail	9407	14.11.2008 10:45	70520,731	16,79	20271,462	11	1842,86018	124408,512	-235	-0,39%	14540	24,08%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9434	14.11.2008 17:30	64075	close1 by tp	9447	14.11.2008 20:45	66400	3,63	2325	13	178,84615	126733,512	-1000	-1,56%	2930	4,57%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9434	14.11.2008 17:30	64075	Close by trail	9458	14.11.2008 23:30	65636,423	2,44	3122,846	24	130,11858	129856,358	-1000	-1,56%	4850	7,57%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9448	14.11.2008 21:00	65815	close1 by sl	9450	14.11.2008 21:30	66815	-1,52	-1000	2	-500	128856,358	-1000	-1,52%	705	1,07%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9448	14.11.2008 21:00	65815	close2 by sl	9450	14.11.2008 21:30	66815	-1,52	-2000	2	-1000	126856,358	-1000	-1,52%	705	1,07%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9475	17.11.2008 14:15	60605	close1 by sl	9476	17.11.2008 14:30	59550	-1,74	-1055	1	-1055	125801,358	-1225	-2,02%	295	0,49%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9475	17.11.2008 14:15	60605	close2 by sl	9476	17.11.2008 14:30	59550	-1,74	-2110	1	-2110	123691,358	-1225	-2,02%	295	0,49%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9536	18.11.2008 16:00	57805	close1 by rsi	9537	18.11.2008 16:15	58245	-0,76	-440	1	-440	123251,358	-440	-0,76%	25	0,04%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9536	18.11.2008 16:00	57805	close2 by rsi	9537	18.11.2008 16:15	58245	-0,76	-880	1	-880	122371,358	-440	-0,76%	25	0,04%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9578	19.11.2008 13:30	59740	close1 by rsi	9582	19.11.2008 14:30	59585	-0,26	-155	4	-38,75	122216,358	-155	-0,26%	1070	1,79%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9578	19.11.2008 13:30	59740	close2 by rsi	9582	19.11.2008 14:30	59585	-0,26	-310	4	-77,5	121906,358	-155	-0,26%	1070	1,79%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9599	19.11.2008 18:45	61880	close1 by tp	9600	19.11.2008 19:00	60220	2,68	1660	1	1660	123566,358	-220	-0,36%	1680	2,71%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9599	19.11.2008 18:45	61880	Close by trail	9648	20.11.2008 17:30	56255,907	9,09	11248,186	49	229,55482	134814,544	-220	-0,36%	8155	13,18%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9629	20.11.2008 12:45	56185	close1 by tp	9639	20.11.2008 15:15	56855	1,19	670	10	67	135484,544	-985	-1,75%	920	1,64%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9629	20.11.2008 12:45	56185	Close by trail	9644	20.11.2008 16:30	55357,241	-1,47	-1655,518	15	-110,36787	133829,026	-827,759	-1,47%	920	1,64%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9658	20.11.2008 20:00	57470	close1 by sl	9660	20.11.2008 20:30	58500	-1,79	-1030	2	-515	132799,026	-1030	-1,79%	815	1,42%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9658	20.11.2008 20:00	57470	close2 by sl	9660	20.11.2008 20:30	58500	-1,79	-2060	2	-1030	130739,026	-1030	-1,79%	815	1,42%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9695	21.11.2008 15:45	58800	close1 by tp	9698	21.11.2008 16:30	59480	1,16	680	3	226,66667	131419,026	-255	-0,43%	985	1,68%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9695	21.11.2008 15:45	58800	Close by trail	9704	21.11.2008 18:00	57975,153	-1,4	-1649,694	9	-183,29933	129769,332	-824,847	-1,40%	1185	2,02%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9699	21.11.2008 16:45	59035	close1 by tp	9705	21.11.2008 18:15	57750	2,18	1285	6	214,16667	131054,332	-950	-1,61%	1285	2,18%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9699	21.11.2008 16:45	59035	Close by trail	9724	21.11.2008 23:00	57044,593	3,37	3980,814	25	159,23256	135035,146	-950	-1,61%	4215	7,14%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9726	21.11.2008 23:30	57325	close1 by rsi	9727	21.11.2008 23:45	58700	-2,4	-1375	1	-1375	133660,146	-1375	-2,40%	115	0,20%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9726	21.11.2008 23:30	57325	close2 by rsi	9727	21.11.2008 23:45	58700	-2,4	-2750	1	-2750	130910,146	-1375	-2,40%	115	0,20%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9791	25.11.2008 12:45	65530	close1 by tp	9795	25.11.2008 13:45	67875	3,58	2345	4	586,25	133255,146	-155	-0,24%	2345	3,58%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9791	25.11.2008 12:45	65530	Close by trail	9801	25.11.2008 15:15	66684,744	1,76	2309,488	10	230,9488	135564,634	-155	-0,24%	3620	5,52%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9801	25.11.2008 15:15	68060	close1 by tp	9802	25.11.2008 15:30	66920	1,67	1140	1	1140	136704,634	-205	-0,30%	1520	2,23%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9801	25.11.2008 15:15	68060	Close by trail	9806	25.11.2008 16:30	69014,26	-1,4	-1908,52	5	-381,704	134796,114	-954,26	-1,40%	1910	2,81%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9839	26.11.2008 11:15	65300	close1 by tp	9856	26.11.2008 15:30	66880	2,42	1580	17	92,94118	136376,114	-200	-0,31%	2120	3,25%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9839	26.11.2008 11:15	65300	Close by trail	9859	26.11.2008 16:15	65242,127	-0,09	-115,746	20	-5,7873	136260,368	-200	-0,31%	2120	3,25%
Длинная	RTS_M1_2008_2015	1	Long pos 1	9860	26.11.2008 16:30	65505	close1 by rsi	9864	26.11.2008 17:30	64995	-0,78	-510	4	-127,5	135750,368	-995	-1,52%	1295	1,98%
Длинная	RTS_M1_2008_2015	2	Long pos 2	9860	26.11.2008 16:30	65505	close2 by rsi	9864	26.11.2008 17:30	64995	-0,78	-1020	4	-255	134730,368	-995	-1,52%	1295	1,98%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9872	26.11.2008 19:30	65915	close1 by rsi	9873	26.11.2008 19:45	66180	-0,4	-265	1	-265	134465,368	-265	-0,40%	85	0,13%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9872	26.11.2008 19:30	65915	close2 by rsi	9873	26.11.2008 19:45	66180	-0,4	-530	1	-530	133935,368	-265	-0,40%	85	0,13%
Короткая	RTS_M1_2008_2015	1	Short pos 1	9971	28.11.2008 17:15	66000	close1 by rsi	9985	28.11.2008 20:45	66630	-0,95	-630	14	-45	133305,368	-960	-1,45%	500	0,76%
Короткая	RTS_M1_2008_2015	2	Short pos 2	9971	28.11.2008 17:15	66000	close2 by rsi	9985	28.11.2008 20:45	66630	-0,95	-1260	14	-90	132045,368	-960	-1,45%	500	0,76%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10000	01.12.2008 11:00	65540	close1 by sl	10003	01.12.2008 11:45	64565	-1,49	-975	3	-325	131070,368	-975	-1,49%	850	1,30%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10000	01.12.2008 11:00	65540	close2 by sl	10003	01.12.2008 11:45	64565	-1,49	-1950	3	-650	129120,368	-975	-1,49%	850	1,30%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10152	03.12.2008 22:00	60285	close1 by tp	10154	03.12.2008 22:30	60830	0,9	545	2	272,5	129665,368	-385	-0,64%	545	0,90%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10152	03.12.2008 22:00	60285	Close by trail	10160	04.12.2008 10:30	59897,934	-0,64	-774,132	8	-96,7665	128891,236	-387,066	-0,64%	965	1,60%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10186	04.12.2008 17:00	59455	close1 by tp	10207	04.12.2008 22:15	60045	0,99	590	21	28,09524	129481,236	-455	-0,77%	1220	2,05%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10186	04.12.2008 17:00	59455	Close by trail	10210	04.12.2008 23:00	58817,21	-1,07	-1275,58	24	-53,14917	128205,656	-637,79	-1,07%	1220	2,05%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10212	04.12.2008 23:30	58705	close1 by rsi	10213	04.12.2008 23:45	58380	-0,55	-325	1	-325	127880,656	-655	-1,12%	170	0,29%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10212	04.12.2008 23:30	58705	close2 by rsi	10213	04.12.2008 23:45	58380	-0,55	-650	1	-650	127230,656	-655	-1,12%	170	0,29%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10223	05.12.2008 12:45	58965	close1 by tp	10233	05.12.2008 15:15	58485	0,81	480	10	48	127710,656	-190	-0,32%	480	0,81%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10223	05.12.2008 12:45	58965	Close by trail	10235	05.12.2008 15:45	59001,906	-0,06	-73,812	12	-6,151	127636,844	-190	-0,32%	695	1,18%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10238	05.12.2008 16:30	59970	close1 by tp	10247	05.12.2008 18:45	58375	2,66	1595	9	177,22222	129231,844	-30	-0,05%	1615	2,69%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10238	05.12.2008 16:30	59970	Close by trail	10259	05.12.2008 21:45	59624,01	0,58	691,98	21	32,95143	129923,824	0	0,00%	1615	2,69%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10295	08.12.2008 17:15	64210	close1 by rsi	10298	08.12.2008 18:00	64415	-0,32	-205	3	-68,33333	129718,824	-205	-0,32%	85	0,13%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10295	08.12.2008 17:15	64210	close2 by rsi	10298	08.12.2008 18:00	64415	-0,32	-410	3	-136,66667	129308,824	-205	-0,32%	85	0,13%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10345	09.12.2008 16:15	65975	close1 by tp	10348	09.12.2008 17:00	65085	1,35	890	3	296,66667	130198,824	-80	-0,12%	890	1,35%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10345	09.12.2008 16:15	65975	Close by trail	10376	10.12.2008 10:30	64500	2,24	2950	31	95,16129	133148,824	0	0,00%	3175	4,81%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10349	09.12.2008 17:15	64940	close1 by rsi	10351	09.12.2008 17:45	64725	-0,33	-215	2	-107,5	132933,824	-790	-1,22%	180	0,28%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10349	09.12.2008 17:15	64940	close2 by rsi	10351	09.12.2008 17:45	64725	-0,33	-430	2	-215	132503,824	-790	-1,22%	180	0,28%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10385	10.12.2008 12:45	65900	close1 by rsi	10387	10.12.2008 13:15	66055	-0,24	-155	2	-77,5	132348,824	-155	-0,24%	50	0,08%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10385	10.12.2008 12:45	65900	close2 by rsi	10387	10.12.2008 13:15	66055	-0,24	-310	2	-155	132038,824	-155	-0,24%	50	0,08%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10395	10.12.2008 15:15	66560	close1 by rsi	10396	10.12.2008 15:30	66900	-0,51	-340	1	-340	131698,824	-340	-0,51%	135	0,20%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10395	10.12.2008 15:15	66560	close2 by rsi	10396	10.12.2008 15:30	66900	-0,51	-680	1	-680	131018,824	-340	-0,51%	135	0,20%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10449	11.12.2008 15:15	68150	close1 by sl	10467	11.12.2008 19:45	69130	-1,44	-980	18	-54,44444	130038,824	-980	-1,44%	350	0,51%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10449	11.12.2008 15:15	68150	close2 by sl	10467	11.12.2008 19:45	69130	-1,44	-1960	18	-108,88889	128078,824	-980	-1,44%	350	0,51%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10482	11.12.2008 23:30	68790	close1 by rsi	10483	11.12.2008 23:45	68500	-0,42	-290	1	-290	127788,824	-490	-0,71%	65	0,09%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10482	11.12.2008 23:30	68790	close2 by rsi	10483	11.12.2008 23:45	68500	-0,42	-580	1	-580	127208,824	-490	-0,71%	65	0,09%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10516	12.12.2008 18:30	66665	close1 by sl	10518	12.12.2008 19:00	67670	-1,51	-1005	2	-502,5	126203,824	-1005	-1,51%	290	0,44%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10516	12.12.2008 18:30	66665	close2 by sl	10518	12.12.2008 19:00	67670	-1,51	-2010	2	-1005	124193,824	-1005	-1,51%	290	0,44%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10530	12.12.2008 22:00	67060	close1 by tp	10537	12.12.2008 23:45	67475	0,62	415	7	59,28571	124608,824	-260	-0,39%	415	0,62%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10530	12.12.2008 22:00	67060	Close by trail	10568	15.12.2008 18:00	69706,347	3,95	5292,694	38	139,28142	129901,518	-260	-0,39%	3955	5,90%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10541	15.12.2008 11:15	68225	close1 by sl	10543	15.12.2008 11:45	69205	-1,44	-980	2	-490	128921,518	-980	-1,44%	50	0,07%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10541	15.12.2008 11:15	68225	close2 by sl	10543	15.12.2008 11:45	69205	-1,44	-1960	2	-980	126961,518	-980	-1,44%	50	0,07%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10610	16.12.2008 15:00	69430	close1 by tp	10613	16.12.2008 15:45	69905	0,68	475	3	158,33333	127436,518	-205	-0,30%	630	0,91%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10610	16.12.2008 15:00	69430	Close by trail	10646	17.12.2008 10:30	71659,952	3,21	4459,904	36	123,88622	131896,422	-470	-0,68%	3170	4,57%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10622	16.12.2008 18:00	70170	close1 by rsi	10623	16.12.2008 18:15	70550	-0,54	-380	1	-380	131516,422	-580	-0,83%	110	0,16%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10622	16.12.2008 18:00	70170	close2 by rsi	10623	16.12.2008 18:15	70550	-0,54	-760	1	-760	130756,422	-580	-0,83%	110	0,16%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10676	17.12.2008 18:00	69990	close1 by rsi	10677	17.12.2008 18:15	69370	-0,89	-620	1	-620	130136,422	-620	-0,89%	330	0,47%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10676	17.12.2008 18:00	69990	close2 by rsi	10677	17.12.2008 18:15	69370	-0,89	-1240	1	-1240	128896,422	-620	-0,89%	330	0,47%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10737	18.12.2008 19:45	65450	close1 by sl	10747	18.12.2008 22:15	64480	-1,48	-970	10	-97	127926,422	-970	-1,48%	300	0,46%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10737	18.12.2008 19:45	65450	close2 by sl	10747	18.12.2008 22:15	64480	-1,48	-1940	10	-194	125986,422	-970	-1,48%	300	0,46%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10795	19.12.2008 20:45	63525	close1 by tp	10808	22.12.2008 10:30	64070	0,86	545	13	41,92308	126531,422	-295	-0,46%	545	0,86%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10795	19.12.2008 20:45	63525	Close by trail	10814	22.12.2008 12:00	64291,469	1,21	1532,938	19	80,68095	128064,36	-295	-0,46%	1965	3,09%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10825	22.12.2008 14:45	64695	close1 by rsi	10826	22.12.2008 15:00	65195	-0,77	-500	1	-500	127564,36	-500	-0,77%	85	0,13%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10825	22.12.2008 14:45	64695	close2 by rsi	10826	22.12.2008 15:00	65195	-0,77	-1000	1	-1000	126564,36	-500	-0,77%	85	0,13%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10858	22.12.2008 23:00	63535	close1 by rsi	10860	22.12.2008 23:30	63330	-0,32	-205	2	-102,5	126359,36	-260	-0,41%	0	0,00%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10858	22.12.2008 23:00	63535	close2 by rsi	10860	22.12.2008 23:30	63330	-0,32	-410	2	-205	125949,36	-260	-0,41%	0	0,00%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10864	23.12.2008 11:00	63810	close1 by rsi	10866	23.12.2008 11:30	64330	-0,81	-520	2	-260	125429,36	-635	-1,00%	25	0,04%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10864	23.12.2008 11:00	63810	close2 by rsi	10866	23.12.2008 11:30	64330	-0,81	-1040	2	-520	124389,36	-635	-1,00%	25	0,04%
Короткая	RTS_M1_2008_2015	1	Short pos 1	10905	23.12.2008 21:15	67755	close1 by rsi	10906	23.12.2008 21:30	67970	-0,32	-215	1	-215	124174,36	-215	-0,32%	55	0,08%
Короткая	RTS_M1_2008_2015	2	Short pos 2	10905	23.12.2008 21:15	67755	close2 by rsi	10906	23.12.2008 21:30	67970	-0,32	-430	1	-430	123744,36	-215	-0,32%	55	0,08%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10966	24.12.2008 23:00	65620	close1 by tp	10972	25.12.2008 11:00	66070	0,69	450	6	75	124194,36	-485	-0,74%	450	0,69%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10966	24.12.2008 23:00	65620	Close by trail	10976	25.12.2008 12:00	65341,148	-0,42	-557,704	10	-55,7704	123636,656	-278,852	-0,42%	745	1,14%
Длинная	RTS_M1_2008_2015	1	Long pos 1	10993	25.12.2008 16:15	64375	close1 by rsi	10994	25.12.2008 16:30	63980	-0,61	-395	1	-395	123241,656	-395	-0,61%	50	0,08%
Длинная	RTS_M1_2008_2015	2	Long pos 2	10993	25.12.2008 16:15	64375	close2 by rsi	10994	25.12.2008 16:30	63980	-0,61	-790	1	-790	122451,656	-395	-0,61%	50	0,08%
Короткая	RTS_M1_2008_2015	1	Short pos 1	11084	29.12.2008 12:00	63850	close1 by tp	11093	29.12.2008 14:15	63600	0,39	250	9	27,77778	122701,656	-850	-1,33%	295	0,46%
Короткая	RTS_M1_2008_2015	2	Short pos 2	11084	29.12.2008 12:00	63850	Close by trail	11125	29.12.2008 22:15	61611,623	3,51	4476,754	41	109,18912	127178,41	-850	-1,33%	2795	4,38%
Длинная	RTS_M1_2008_2015	1	Long pos 1	11102	29.12.2008 16:30	63090	close1 by sl	11108	29.12.2008 18:00	62095	-1,58	-995	6	-165,83333	126183,41	-995	-1,58%	125	0,20%
Длинная	RTS_M1_2008_2015	2	Long pos 2	11102	29.12.2008 16:30	63090	close2 by sl	11108	29.12.2008 18:00	62095	-1,58	-1990	6	-331,66667	124193,41	-995	-1,58%	125	0,20%
Короткая	RTS_M1_2008_2015	1	Short pos 1	11129	29.12.2008 23:15	61955	close1 by tp	11137	30.12.2008 11:45	61345	0,98	610	8	76,25	124803,41	-920	-1,48%	905	1,46%
Короткая	RTS_M1_2008_2015	2	Short pos 2	11129	29.12.2008 23:15	61955	Close by trail	11164	30.12.2008 18:30	60686,861	2,05	2536,278	35	72,46509	127339,688	-920	-1,48%	2230	3,60%
Длинная	RTS_M1_2008_2015	1	Long pos 1	11174	30.12.2008 21:00	60385	close1 by tp	11183	30.12.2008 23:15	60695	0,51	310	9	34,44444	127649,688	-125	-0,21%	310	0,51%
Длинная	RTS_M1_2008_2015	2	Long pos 2	11174	30.12.2008 21:00	60385	Close by trail	11186	31.12.2008 10:30	60731,051	0,57	692,102	12	57,67517	128341,79	-125	-0,21%	346,051	0,57%
Длинная	RTS_M1_2008_2015	1	Long pos 1	11228	11.01.2009 17:15	60265	close1 by tp	11232	11.01.2009 18:15	61050	1,3	785	4	196,25	129126,79	-35	-0,06%	865	1,44%
Длинная	RTS_M1_2008_2015	2	Long pos 2	11228	11.01.2009 17:15	60265	Close by trail	11251	11.01.2009 23:00	60845,804	0,96	1161,608	23	50,5047	130288,398	-35	-0,06%	990	1,64%
Короткая	RTS_M1_2008_2015	1	Short pos 1	11276	12.01.2009 15:45	60865	close1 by rsi	11280	12.01.2009 16:45	61115	-0,41	-250	4	-62,5	130038,398	-355	-0,58%	405	0,67%
Короткая	RTS_M1_2008_2015	2	Short pos 2	11276	12.01.2009 15:45	60865	close2 by rsi	11280	12.01.2009 16:45	61115	-0,41	-500	4	-125	129538,398	-355	-0,58%	405	0,67%
Длинная	RTS_M1_2008_2015	1	Long pos 1	11305	12.01.2009 23:00	60400	close1 by rsi	11306	12.01.2009 23:15	60310	-0,15	-90	1	-90	129448,398	-185	-0,31%	0	0,00%
Длинная	RTS_M1_2008_2015	2	Long pos 2	11305	12.01.2009 23:00	60400	close2 by rsi	11306	12.01.2009 23:15	60310	-0,15	-180	1	-180	129268,398	-185	-0,31%	0	0,00%
Короткая	RTS_M1_2008_2015	1	Short pos 1	11350	13.01.2009 20:45	60565	close1 by tp	11353	13.01.2009 21:30	60295	0,45	270	3	90	129538,398	-5	-0,01%	270	0,45%
Короткая	RTS_M1_2008_2015	2	Short pos 2	11350	13.01.2009 20:45	60565	Close by trail	11357	13.01.2009 22:30	60288,136	0,46	553,728	7	79,104	130092,126	-5	-0,01%	815	1,35%
Длинная	RTS_M1_2008_2015	1	Long pos 1	11356	13.01.2009 22:15	59970	close1 by tp	11359	13.01.2009 23:00	60555	0,98	585	3	195	130677,126	-140	-0,23%	715	1,19%
Длинная	RTS_M1_2008_2015	2	Long pos 2	11356	13.01.2009 22:15	59970	Close by trail	11369	14.01.2009 12:00	60753,506	1,31	1567,012	13	120,53938	132244,138	-140	-0,23%	1395	2,33%
Длинная	RTS_M1_2008_2015	1	Long pos 1	11484	16.01.2009 13:45	55295	close1 by rsi	11486	16.01.2009 14:15	55010	-0,52	-285	2	-142,5	131959,138	-645	-1,17%	180	0,33%
